罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台５丁目,2019-04-24,11,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台５丁目,2019-11-01,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,2019-04-16,17,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台７丁目,2019-05-23,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台７丁目,2019-09-07,16,一戸建住宅,その他
窃盗,部品ねらい,三崎,六合,142107,神奈川県,三浦市,三崎町諸磯,2019-05-25,13,その他,その他
窃盗,部品ねらい,三崎,三浦海岸駅前,142107,神奈川県,三浦市,南下浦町上宮田,2019-01-09,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,三崎,三崎港,142107,神奈川県,三浦市,三崎１丁目,2019-09-30,18,その他,その他
窃盗,部品ねらい,三崎,三崎口駅前,142107,神奈川県,三浦市,初声町下宮田,2019-03-15,16,,その他
窃盗,部品ねらい,三崎,三崎口駅前,142107,神奈川県,三浦市,三崎町小網代,2019-07-13,16,その他,その他
窃盗,部品ねらい,葉山,堀内,143014,神奈川県,葉山町,一色,2019-12-21,16,その他,その他
窃盗,部品ねらい,逗子,逗子駅前,142085,神奈川県,逗子市,桜山１丁目,2019-05-17,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,逗子,沼間,142085,神奈川県,逗子市,沼間２丁目,2019-07-30,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,逗子,小坪,142085,神奈川県,逗子市,沼間１丁目,2019-08-25,15,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,逗子,逗子ハイランド,142085,神奈川県,逗子市,久木８丁目,2019-04-20,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,鎌倉,鎌倉駅前,142042,神奈川県,鎌倉市,小町２丁目,2019-01-26,15,,ナンバープレート
窃盗,部品ねらい,鎌倉,梶原口,142042,神奈川県,鎌倉市,笛田３丁目,2019-05-22,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,鎌倉,深沢,142042,神奈川県,鎌倉市,手広２丁目,2019-12-23,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鎌倉,稲村ガ崎,142042,神奈川県,鎌倉市,稲村ガ崎５丁目,2019-02-11,13,,ナンバープレート
窃盗,部品ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,大船２丁目,2019-01-19,07,,ナンバープレート
窃盗,部品ねらい,大船,玉縄,142042,神奈川県,鎌倉市,植木,2019-08-07,07,,ナンバープレート
窃盗,部品ねらい,大船,台,142042,神奈川県,鎌倉市,台３丁目,2019-01-08,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,本鵠沼,142051,神奈川県,藤沢市,鵠沼桜が岡３丁目,2019-09-30,20,,タイヤ・ホイール
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2019-01-26,16,,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2019-06-02,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2019-12-21,19,駐車（輪）場,その他
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,藤沢１丁目,2019-08-02,18,,ナンバープレート
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,藤沢３丁目,2018-09-09,20,,タイヤ・ホイール
窃盗,部品ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,藤沢４丁目,2019-05-12,13,,ナンバープレート
窃盗,部品ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2019-10-28,18,駐車（輪）場,その他
窃盗,部品ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2019-12-22,06,,その他
窃盗,部品ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂新町１丁目,2019-01-15,20,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,羽鳥５丁目,2019-09-24,21,駐車（輪）場,その他
窃盗,部品ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂５丁目,2019-09-01,15,,タイヤ・ホイール
窃盗,部品ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂新町４丁目,2019-02-06,17,駐車（輪）場,その他
窃盗,部品ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂太平台２丁目,2019-06-11,18,,なし
窃盗,部品ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸３丁目,2019-04-07,11,その他,その他
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2019-06-09,15,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,片瀬,2019-06-10,17,４階建て以上共同住宅,なし
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,鵠沼石上２丁目,2019-05-18,19,,ナンバープレート
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,鵠沼石上３丁目,2019-05-18,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2019-05-18,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢,川名,142051,神奈川県,藤沢市,川名１丁目,2019-02-27,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,川名,142051,神奈川県,藤沢市,高谷,2019-12-07,20,,ナンバープレート
窃盗,部品ねらい,藤沢,川名,142051,神奈川県,藤沢市,宮前,2019-07-13,09,,ナンバープレート
窃盗,部品ねらい,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺１丁目,2019-10-24,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2019-09-11,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2019-08-15,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,柄沢,2019-09-05,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,柄沢,2019-10-12,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸,2019-06-23,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,円蔵,2019-03-10,19,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,元町,2019-08-09,09,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,若松町,2019-01-24,21,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,若松町,2019-09-22,18,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,平和町,142077,神奈川県,茅ヶ崎市,旭が丘,2019-02-01,15,一戸建住宅,なし
窃盗,部品ねらい,茅ケ崎,平和町,142077,神奈川県,茅ヶ崎市,出口町,2019-03-27,21,,その他
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,今宿,2019-02-27,13,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,2019-03-01,19,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,萩園,2019-05-08,23,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,萩園,2019-08-23,21,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,浜見平,142077,神奈川県,茅ヶ崎市,南湖５丁目,2019-09-15,18,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,小和田３丁目,2019-09-20,00,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,菱沼１丁目,2018-11-15,14,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,甘沼,2019-04-21,14,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,甘沼,2019-07-29,17,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,香川４丁目,2019-04-28,19,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,高田２丁目,2019-03-28,12,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,みずき２丁目,2019-10-26,10,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,浜竹,142077,神奈川県,茅ヶ崎市,緑が浜,2019-09-07,13,,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,岡田,143219,神奈川県,寒川町,小動,2019-04-20,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2019-03-11,19,駐車（輪）場,その他
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2019-05-20,01,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2019-07-05,18,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2019-11-17,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,茅ケ崎,西久保,142077,神奈川県,茅ヶ崎市,浜之郷,2019-03-01,15,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,西久保,142077,神奈川県,茅ヶ崎市,矢畑,2019-03-02,20,,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,堤,2019-03-09,18,その他,ナンバープレート
窃盗,部品ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,堤,2019-03-10,20,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮２丁目,2019-01-23,21,その他,その他
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮５丁目,2019-04-16,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮６丁目,2019-07-05,17,,ナンバープレート
窃盗,部品ねらい,平塚,,141143,神奈川県,横浜市瀬谷区,中央,2019-07-18,13,,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,2019-07-29,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,榎木町,2019-03-04,20,,タイヤ・ホイール
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,中堂,2019-05-11,08,,ナンバープレート
窃盗,部品ねらい,平塚,須賀,142034,神奈川県,平塚市,千石河岸,2019-05-31,20,,ナンバープレート
窃盗,部品ねらい,平塚,須賀,142034,神奈川県,平塚市,高浜台,2019-08-20,19,,ナンバープレート
窃盗,部品ねらい,平塚,西仲町,142034,神奈川県,平塚市,桜ケ丘,2019-03-11,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,西仲町,142034,神奈川県,平塚市,錦町,2019-07-07,11,,ナンバープレート
窃盗,部品ねらい,平塚,追分,142034,神奈川県,平塚市,諏訪町,2019-09-10,22,,タイヤ・ホイール
窃盗,部品ねらい,平塚,八幡,142034,神奈川県,平塚市,四之宮２丁目,2019-05-27,12,その他,その他
窃盗,部品ねらい,平塚,八幡,142034,神奈川県,平塚市,東八幡２丁目,2019-02-23,17,その他,ナンバープレート
窃盗,部品ねらい,平塚,八幡,142034,神奈川県,平塚市,東八幡３丁目,2019-02-20,15,,タイヤ・ホイール
窃盗,部品ねらい,平塚,八幡,142034,神奈川県,平塚市,東八幡３丁目,2019-12-26,12,,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,菫平,2019-06-16,23,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮３丁目,2019-02-22,19,,ナンバープレート
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮３丁目,2019-03-04,18,,タイヤ・ホイール
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村２丁目,2019-03-22,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村５丁目,2019-07-27,20,,タイヤ・ホイール
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村７丁目,2019-04-21,07,その他,ナンバープレート
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村７丁目,2019-05-25,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,大原,2019-02-20,15,,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,御殿３丁目,2019-12-02,18,,その他
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,中原２丁目,2019-02-17,16,,ナンバープレート
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,中原２丁目,2019-07-19,18,,タイヤ・ホイール
窃盗,部品ねらい,平塚,中原,142034,神奈川県,平塚市,東中原２丁目,2018-10-10,20,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,片岡,2019-09-18,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,片岡,2019-10-23,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,北金目２丁目,2019-10-29,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,真田４丁目,2019-10-17,15,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,南金目,2019-04-10,15,,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2019-01-20,10,４階建て以上共同住宅,なし
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2019-01-29,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2019-04-13,14,,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2019-11-23,19,,ナンバープレート
窃盗,部品ねらい,平塚,豊田,142034,神奈川県,平塚市,豊田本郷,2019-05-31,09,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,平塚,豊田,142034,神奈川県,平塚市,豊田本郷,2019-06-06,18,,ナンバープレート
窃盗,部品ねらい,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2019-05-10,03,,ナンバープレート
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,下島,2019-08-12,14,,ナンバープレート
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,下島,2019-12-23,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,大神,2019-07-08,15,その他,タイヤ・ホイール
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,大神,2019-10-30,20,その他,タイヤ・ホイール
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,田村８丁目,2019-05-28,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,田村８丁目,2019-05-28,21,,ナンバープレート
窃盗,部品ねらい,平塚,金田,142034,神奈川県,平塚市,入野,2019-08-25,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,金田,142034,神奈川県,平塚市,寺田縄,2019-05-09,22,,ナンバープレート
窃盗,部品ねらい,平塚,金田,142034,神奈川県,平塚市,寺田縄,2019-06-03,18,,ナンバープレート
窃盗,部品ねらい,平塚,金田,142034,神奈川県,平塚市,寺田縄,2019-06-03,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2018-10-24,08,,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-01-18,20,,なし
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-06-01,08,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-06-02,09,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-07-24,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-12-22,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,平塚,真土,142034,神奈川県,平塚市,東真土２丁目,2019-06-10,20,,ナンバープレート
窃盗,部品ねらい,平塚,真土,142034,神奈川県,平塚市,東真土４丁目,2019-08-10,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,大磯,大磯駅前,143413,神奈川県,大磯町,西小磯,2019-12-27,18,,ナンバープレート
窃盗,部品ねらい,大磯,二宮駅前,143421,神奈川県,二宮町,二宮,2019-12-27,21,,ナンバープレート
窃盗,部品ねらい,大磯,二宮駅前,143421,神奈川県,二宮町,二宮,2019-12-27,21,,ナンバープレート
窃盗,部品ねらい,大磯,元町,143421,神奈川県,二宮町,富士見が丘２丁目,2019-06-29,15,,ナンバープレート
窃盗,部品ねらい,小田原,小田原駅西口,142069,神奈川県,小田原市,谷津,2019-01-16,08,,その他
窃盗,部品ねらい,小田原,足柄,142069,神奈川県,小田原市,扇町３丁目,2019-07-25,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小田原,酒匂,142069,神奈川県,小田原市,酒匂４丁目,2019-07-02,08,４階建て以上共同住宅,その他
窃盗,部品ねらい,小田原,酒匂,142069,神奈川県,小田原市,南鴨宮２丁目,2019-05-30,18,,その他
窃盗,部品ねらい,小田原,酒匂,142069,神奈川県,小田原市,南鴨宮３丁目,2019-05-22,07,駐車（輪）場,その他
窃盗,部品ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津,2019-05-23,14,,ナンバープレート
窃盗,部品ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津４丁目,2019-05-31,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,東町,142069,神奈川県,小田原市,東町５丁目,2018-09-18,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小田原,栢山駅前,142069,神奈川県,小田原市,栢山,2019-10-07,07,一戸建住宅,ナンバープレート
窃盗,部品ねらい,小田原,栢山駅前,142069,神奈川県,小田原市,曽比,2019-06-19,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小田原,湯河原,143847,神奈川県,湯河原町,土肥２丁目,2019-06-18,19,駐車（輪）場,その他
窃盗,部品ねらい,小田原,湯河原,143847,神奈川県,湯河原町,土肥５丁目,2019-11-16,14,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小田原,湯河原,143847,神奈川県,湯河原町,中央３丁目,2019-11-26,23,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小田原,蓮正寺,142069,神奈川県,小田原市,蓮正寺,2019-09-13,00,駐車（輪）場,その他
窃盗,部品ねらい,小田原,豊川,142069,神奈川県,小田原市,成田,2019-02-23,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小田原,上府中,142069,神奈川県,小田原市,高田,2018-08-22,16,その他,その他
窃盗,部品ねらい,小田原,下中,142069,神奈川県,小田原市,中村原,2019-01-17,16,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,2019-08-20,19,,ナンバープレート
窃盗,部品ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,2019-09-06,00,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,松田,新松田駅前,143634,神奈川県,松田町,松田惣領,2019-03-06,06,その他,ナンバープレート
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,上大井,2019-10-11,17,その他,ナンバープレート
窃盗,部品ねらい,松田,岡本,142174,神奈川県,南足柄市,塚原,2019-03-14,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,松田,狩野,142174,神奈川県,南足柄市,狩野,2019-07-06,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,松田,延沢,143669,神奈川県,開成町,延沢,2019-11-13,18,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2019-06-01,20,,ナンバープレート
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2019-06-04,18,,ナンバープレート
窃盗,部品ねらい,松田,中村,143618,神奈川県,中井町,久所,2019-02-21,07,,ナンバープレート
窃盗,部品ねらい,松田,中村,143618,神奈川県,中井町,比奈窪,2019-04-27,13,,ナンバープレート
窃盗,部品ねらい,松田,大雄山駅前,142174,神奈川県,南足柄市,壗下,2019-11-11,18,,ナンバープレート
窃盗,部品ねらい,秦野,秦野駅前,142115,神奈川県,秦野市,今泉,2019-06-04,19,,ナンバープレート
窃盗,部品ねらい,秦野,秦野駅前,142115,神奈川県,秦野市,本町３丁目,2019-03-06,21,,ナンバープレート
窃盗,部品ねらい,秦野,渋沢,142115,神奈川県,秦野市,千村１丁目,2019-08-25,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,秦野,渋沢,142115,神奈川県,秦野市,千村５丁目,2019-07-14,17,その他,ナンバープレート
窃盗,部品ねらい,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻北２丁目,2019-08-29,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻南３丁目,2019-01-31,22,,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,2019-01-14,20,,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,2019-06-07,19,,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,2019-12-21,06,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名２丁目,2019-08-21,04,,その他
窃盗,部品ねらい,秦野,名古木,142115,神奈川県,秦野市,名古木,2019-04-07,10,その他,ナンバープレート
窃盗,部品ねらい,秦野,名古木,142115,神奈川県,秦野市,名古木,2019-08-06,15,その他,ナンバープレート
窃盗,部品ねらい,秦野,南矢名,142115,神奈川県,秦野市,下大槻,2019-06-05,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,秦野,南が丘,142115,神奈川県,秦野市,西大竹,2019-02-09,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,秦野,南が丘,142115,神奈川県,秦野市,南が丘２丁目,2019-11-07,09,４階建て以上共同住宅,その他
窃盗,部品ねらい,秦野,南が丘,142115,神奈川県,秦野市,立野台３丁目,2019-01-25,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,秦野,桜町,142115,神奈川県,秦野市,ひばりケ丘,2019-08-07,00,一戸建住宅,その他
窃盗,部品ねらい,秦野,桜町,142115,神奈川県,秦野市,ひばりケ丘,2019-08-07,00,,その他
窃盗,部品ねらい,秦野,桜町,142115,神奈川県,秦野市,平沢,2019-06-05,02,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,板戸,2019-03-24,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,板戸,2019-06-23,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,上粕屋,2019-10-13,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,田中,2019-06-06,17,,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,田中,2019-09-09,16,,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,沼目４丁目,2019-04-21,08,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,下糟屋,2019-06-07,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,下糟屋,2019-07-19,17,一戸建住宅,その他
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森,2019-09-09,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森,2019-10-22,17,,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森６丁目,2019-02-23,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,笠窪,2019-01-11,18,,タイヤ・ホイール
窃盗,部品ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,串橋,2019-11-22,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,白根,2019-08-11,17,,その他
窃盗,部品ねらい,伊勢原,八幡台,142140,神奈川県,伊勢原市,岡崎,2018-10-09,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,伊勢原,八幡台,142140,神奈川県,伊勢原市,岡崎,2019-02-26,18,,ナンバープレート
窃盗,部品ねらい,伊勢原,大田,142140,神奈川県,伊勢原市,小稲葉,2019-01-19,05,,ナンバープレート
窃盗,部品ねらい,伊勢原,大田,142140,神奈川県,伊勢原市,小稲葉,2019-01-28,09,一戸建住宅,ナンバープレート
窃盗,部品ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,厚木町,2019-07-27,13,,タイヤ・ホイール
窃盗,部品ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,寿町２丁目,2019-07-12,18,,ナンバープレート
