罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,2020-05-29,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,2020-06-03,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰本町２丁目,2020-05-20,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰本町３丁目,2020-05-25,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,南希望が丘,141127,神奈川県,横浜市旭区,善部町,2020-09-21,15,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,南希望が丘,141127,神奈川県,横浜市旭区,善部町,2020-11-17,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,本宿町,2020-05-17,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,南本宿町,2020-03-24,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,中沢１丁目,2020-05-22,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2019-12-31,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-01-27,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-04-15,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-04-16,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-06-09,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-09-22,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-09-22,16,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,三反田町,2020-09-11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,上川井,141127,神奈川県,横浜市旭区,上川井町,2020-01-22,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,上川井,141127,神奈川県,横浜市旭区,上川井町,2020-03-02,11,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,左近山,141127,神奈川県,横浜市旭区,左近山,2020-05-16,12,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,2019-11-12,16,その他,その他,施錠した,なし
窃盗,車上ねらい,旭,今宿,141127,神奈川県,横浜市旭区,今宿西町,2020-12-04,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,下川井町,2020-03-24,20,道路上,その他,施錠した,なし
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,下川井町,2020-12-26,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,都岡町,2020-06-01,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,旭,二俣川ニュータウン,141127,神奈川県,横浜市旭区,今宿１丁目,2020-05-22,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,太田町５丁目,2020-12-03,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,海岸通３丁目,2020-08-11,01,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,北仲通６丁目,2020-12-24,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,常盤町４丁目,2020-11-01,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加賀町,山下町,141046,神奈川県,横浜市中区,山下町,2020-09-12,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,山手,根岸,141046,神奈川県,横浜市中区,池袋,2020-09-15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,山手,根岸,141046,神奈川県,横浜市中区,滝之上,2020-12-29,11,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,山手,港の見える丘公園前,141046,神奈川県,横浜市中区,山手町,2020-06-29,19,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,山手,麦田町,141046,神奈川県,横浜市中区,鷺山,2020-07-30,15,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,山手,山元町,141046,神奈川県,横浜市中区,大平町,2020-07-30,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,根岸駅前,141071,神奈川県,横浜市磯子区,西町,2020-04-15,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,滝頭２丁目,2020-07-12,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,滝頭２丁目,2020-07-24,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,滝頭２丁目,2020-12-15,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,丸山１丁目,2020-09-01,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村１丁目,2020-09-25,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村４丁目,2020-06-26,00,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村４丁目,2020-11-16,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村７丁目,2020-09-25,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,杉田,141071,神奈川県,横浜市磯子区,杉田６丁目,2020-08-13,16,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台４丁目,2020-02-29,12,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-01-02,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-05-09,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-05-20,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-05-20,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-06-02,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-06-03,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-06-03,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台６丁目,2020-01-24,22,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,上中里,141071,神奈川県,横浜市磯子区,上中里町,2020-11-24,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,上中里,141071,神奈川県,横浜市磯子区,杉田９丁目,2020-10-11,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,磯子,上中里,141071,神奈川県,横浜市磯子区,栗木３丁目,2020-02-29,22,道路上,その他,施錠した,あり
窃盗,車上ねらい,磯子,上中里,141071,神奈川県,横浜市磯子区,栗木３丁目,2020-09-20,12,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,磯子,磯子駅前,141071,神奈川県,横浜市磯子区,磯子７丁目,2020-09-12,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,金沢,富岡,141089,神奈川県,横浜市金沢区,富岡東３丁目,2020-08-13,16,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,富岡,141089,神奈川県,横浜市金沢区,富岡西７丁目,2020-08-02,01,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,釜利谷東１丁目,2020-06-16,17,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,釜利谷東２丁目,2020-11-28,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,金沢,洲崎,141089,神奈川県,横浜市金沢区,平潟町,2020-07-18,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,六浦,141089,神奈川県,横浜市金沢区,柳町,2020-09-21,01,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,六浦,141089,神奈川県,横浜市金沢区,六浦東１丁目,2020-08-16,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,幸浦,141089,神奈川県,横浜市金沢区,並木２丁目,2020-08-18,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,金沢,幸浦,141089,神奈川県,横浜市金沢区,福浦２丁目,2020-12-17,23,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,釜利谷,141089,神奈川県,横浜市金沢区,釜利谷東５丁目,2020-11-24,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,釜利谷,141089,神奈川県,横浜市金沢区,釜利谷東６丁目,2020-08-18,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,釜利谷,141089,神奈川県,横浜市金沢区,釜利谷東８丁目,2020-02-22,06,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,金沢,釜利谷,141089,神奈川県,横浜市金沢区,釜利谷東８丁目,2020-06-16,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,金沢,釜利谷,141089,神奈川県,横浜市金沢区,釜利谷西１丁目,2020-06-16,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,末吉町１丁目,2020-11-01,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,長者町９丁目,2020-12-07,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,若葉町１丁目,2020-03-08,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,若葉町１丁目,2020-10-14,01,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,若葉町２丁目,2020-09-02,16,道路上,その他,施錠した,なし
窃盗,車上ねらい,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,末吉町４丁目,2020-10-07,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,弥生町４丁目,2020-07-29,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,石川町２丁目,2020-03-08,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2020-08-08,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2020-11-13,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,伊勢佐木町２丁目,2020-11-26,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2020-08-26,09,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2020-11-17,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2020-11-28,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-02-21,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-03-15,06,道路上,その他,施錠した,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-07-28,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-12-20,15,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,蓬莱町２丁目,2020-05-30,10,道路上,その他,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,吉田町,2020-12-20,18,道路上,その他,施錠した,なし
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2020-11-01,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,花咲町２丁目,2020-02-26,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,黄金町,141046,神奈川県,横浜市中区,初音町３丁目,2020-10-04,05,駐車（輪）場,駐車（輪）場,施錠した,なし
